enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,looking_for_job_change
19362,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,7,Unknown,Unknown,1,26,No
4144,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Masters,STEM,6,<10,Unknown,2,15,No
14088,city_114,0.925999999999999,Male,No relevent experience,Unknown,High School,Unknown,4,Unknown,Unknown,never,46,No
23657,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,Unknown,4,Unknown,Unknown,never,14,No
19351,city_165,0.903,Unknown,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Unknown,never,76,No
18708,city_21,0.624,Male,No relevent experience,no_enrollment,High School,Unknown,5,Unknown,Unknown,never,178,No
19853,city_114,0.925999999999999,Unknown,Has relevent experience,no_enrollment,High School,Unknown,5,1000-4999,Unknown,never,102,No
31342,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,2,62,No
1882,city_97,0.925,Unknown,No relevent experience,Full time course,High School,Unknown,11,<10,Early Stage Startup,1,28,No
14436,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,5000-9999,Pvt Ltd,>4,139,No
4722,city_114,0.925999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,6,500-999,Pvt Ltd,never,106,No
27380,city_114,0.925999999999999,Male,Has relevent experience,no_enrollment,Phd,STEM,19,Unknown,Unknown,3,162,No
29986,city_69,0.856,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,2,94,No
17528,city_27,0.848,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,NGO,1,39,No
13333,city_75,0.939,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,never,326,No
4010,city_114,0.925999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,64,No
26267,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,8,100-500,Funded Startup,1,112,No
4351,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,37,No
30232,city_40,0.775999999999999,Unknown,No relevent experience,no_enrollment,Masters,STEM,1,10/49,Pvt Ltd,1,108,No
15249,city_149,0.689,Male,No relevent experience,Full time course,Graduate,Other,3,50-99,Pvt Ltd,1,34,No
14546,city_71,0.884,Male,Has relevent experience,Part time course,Masters,STEM,6,<10,Funded Startup,1,70,No
9241,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Pvt Ltd,3,10,No
28006,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,18,Unknown,Unknown,1,59,No
17278,city_67,0.855,Unknown,No relevent experience,Part time course,Graduate,STEM,6,50-99,Pvt Ltd,1,166,No
28467,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,NGO,1,80,No
13858,city_16,0.91,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,146,No
780,city_21,0.624,Unknown,No relevent experience,Full time course,Graduate,STEM,2,<10,Early Stage Startup,never,88,No
30870,city_114,0.925999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,>4,36,No
1212,city_75,0.939,Male,Has relevent experience,Full time course,High School,Unknown,5,10/49,Pvt Ltd,1,25,No
28066,city_98,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,<10,Pvt Ltd,1,116,No
10299,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Unknown,1,21,No
29782,city_45,0.89,Male,No relevent experience,Full time course,Graduate,STEM,5,Unknown,Unknown,never,19,No
13662,city_50,0.895999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,18,Unknown,Unknown,1,97,No
17976,city_50,0.895999999999999,Male,No relevent experience,Full time course,High School,Unknown,4,Unknown,Unknown,2,11,No
15319,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,2,15,No
22201,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Pvt Ltd,>4,160,No
28717,city_136,0.897,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,11,5000-9999,Public Sector,2,12,No
900,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,4,10/49,Pvt Ltd,3,75,No
23947,city_103,0.92,Unknown,No relevent experience,no_enrollment,Phd,STEM,Unknown,Unknown,Unknown,Unknown,70,No
8902,city_103,0.92,Male,No relevent experience,no_enrollment,Unknown,Unknown,1,Unknown,Unknown,never,25,No
24524,city_114,0.925999999999999,Male,No relevent experience,Part time course,High School,Unknown,9,Unknown,Unknown,never,13,No
28566,city_138,0.836,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,2,180,No
28106,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Unknown,1,70,No
4772,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,Unknown,Unknown,3,14,No
11122,city_50,0.895999999999999,Male,No relevent experience,no_enrollment,Graduate,Other,15,5000-9999,Pvt Ltd,1,17,No
25507,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Unknown,1,53,No
22840,city_114,0.925999999999999,Male,No relevent experience,Full time course,High School,Unknown,5,Unknown,Unknown,1,8,No
22919,city_50,0.895999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,10,<10,Early Stage Startup,4,10,No
3846,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,16,50-99,Funded Startup,1,70,No
7226,city_114,0.925999999999999,Male,Has relevent experience,no_enrollment,High School,Unknown,14,100-500,Pvt Ltd,>4,74,No
25649,city_114,0.925999999999999,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,>4,58,No
15736,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,Unknown,1,Unknown,Unknown,never,83,No
13783,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,10/49,NGO,2,13,No
14199,city_160,0.92,Male,Has relevent experience,Part time course,Graduate,Business Degree,10,50-99,Funded Startup,1,260,No
17954,city_64,0.665999999999999,Unknown,No relevent experience,no_enrollment,Graduate,STEM,2,10/49,Pvt Ltd,2,68,No
27352,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,3,34,No
15556,city_64,0.665999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,126,No
21933,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,11,No
23179,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,32,No
22134,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Humanities,3,100-500,Pvt Ltd,1,35,No
11282,city_90,0.698,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,13,Unknown,Unknown,1,37,No
26355,city_103,0.92,Female,No relevent experience,no_enrollment,Masters,Humanities,>20,Unknown,Unknown,1,47,No
23666,city_109,0.701,Male,Has relevent experience,no_enrollment,Masters,STEM,16,Unknown,Unknown,1,150,No
2910,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Funded Startup,3,72,No
20203,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,Unknown,15,<10,Pvt Ltd,1,76,No
2690,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,1,55,No
3891,city_33,0.447999999999999,Male,No relevent experience,Full time course,High School,Unknown,4,Unknown,Unknown,never,31,No
31408,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,500-999,Pvt Ltd,>4,26,No
11389,city_160,0.92,Male,No relevent experience,no_enrollment,Masters,Humanities,>20,50-99,Pvt Ltd,>4,118,No
11407,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10000+,Public Sector,2,42,No
12579,city_50,0.895999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,Unknown,Pvt Ltd,>4,34,No
15890,city_114,0.925999999999999,Female,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,3,74,No
28788,city_75,0.939,Male,No relevent experience,no_enrollment,Masters,STEM,12,<10,Early Stage Startup,4,28,No
32443,city_149,0.689,Male,No relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,1,61,No
22331,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,Unknown,9,Unknown,Unknown,never,42,No
28468,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,88,No
13413,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,500-999,Pvt Ltd,3,4,No
29261,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Early Stage Startup,3,62,No
25163,city_28,0.939,Other,No relevent experience,no_enrollment,High School,Unknown,4,50-99,Unknown,2,12,No
12031,city_24,0.698,Other,Has relevent experience,no_enrollment,Graduate,Business Degree,5,Unknown,Unknown,1,21,No
32489,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,12,Unknown,Unknown,>4,4,No
33333,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,Humanities,5,Unknown,Unknown,1,20,No
4,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,9,50-99,Public Sector,>4,13,No
15392,city_30,0.698,Male,Has relevent experience,no_enrollment,High School,Unknown,8,50-99,Pvt Ltd,>4,21,No
20313,city_103,0.92,Female,No relevent experience,no_enrollment,High School,Unknown,<1,Unknown,Unknown,never,48,No
11930,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,67,No
29715,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,1,47,No
31490,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Unknown,1,101,No
10148,city_114,0.925999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Pvt Ltd,4,74,No
4095,city_10,0.895,Unknown,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,25,No
8894,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Pvt Ltd,>4,21,No
8861,city_160,0.92,Unknown,No relevent experience,no_enrollment,Masters,Humanities,2,<10,Early Stage Startup,1,43,No
3797,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,<10,Pvt Ltd,4,45,No
1857,city_123,0.738,Male,Has relevent experience,Full time course,Graduate,STEM,10,10000+,Pvt Ltd,1,144,No
4980,city_114,0.925999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,2,123,No
26891,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,4,68,No
31155,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,1,44,No
5053,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Public Sector,1,26,No
17739,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,<1,10/49,Pvt Ltd,1,22,No
31145,city_67,0.855,Male,No relevent experience,no_enrollment,Primary School,Unknown,8,Unknown,Pvt Ltd,never,22,No
24209,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,2,<10,Pvt Ltd,1,25,No
32942,city_24,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Pvt Ltd,>4,9,No
10664,city_83,0.922999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,5,Unknown,Unknown,1,37,No
14990,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,1,56,No
27103,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Arts,12,10000+,Pvt Ltd,4,59,No
2881,city_102,0.804,Unknown,Has relevent experience,no_enrollment,Masters,STEM,6,500-999,Pvt Ltd,2,90,No
12802,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,6,No
30110,city_160,0.92,Male,Has relevent experience,Full time course,High School,Unknown,9,10000+,Pvt Ltd,2,45,No
21533,city_104,0.924,Unknown,Has relevent experience,no_enrollment,Masters,STEM,3,<10,Unknown,1,28,No
3040,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,NGO,2,17,No
16761,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,>4,60,No
17809,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,No Major,8,50-99,Pvt Ltd,1,129,No
26744,city_160,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,Other,>20,50-99,Pvt Ltd,2,46,No
337,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,Business Degree,>20,1000-4999,Pvt Ltd,3,16,No
2909,city_64,0.665999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,3,280,No
3682,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,Unknown,Pvt Ltd,>4,85,No
18055,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,Humanities,2,50-99,Funded Startup,1,13,No
289,city_160,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,7,Unknown,Unknown,2,122,No
19640,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,55,No
28744,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Funded Startup,1,102,No
25421,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Funded Startup,1,84,No
17966,city_114,0.925999999999999,Unknown,No relevent experience,Full time course,High School,Unknown,3,Unknown,Unknown,Unknown,20,No
22651,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,13,Unknown,Unknown,2,166,No
24291,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,13,100-500,Pvt Ltd,2,328,No
25451,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,3,134,No
1806,city_165,0.903,Unknown,Has relevent experience,no_enrollment,Unknown,Unknown,9,Unknown,Pvt Ltd,never,98,No
32804,city_149,0.689,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10/49,Early Stage Startup,1,84,No
3415,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,48,No
12232,city_26,0.698,Male,Has relevent experience,Unknown,Graduate,STEM,14,50-99,Pvt Ltd,2,32,No
18788,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,1,105,No
21521,city_114,0.925999999999999,Male,Has relevent experience,no_enrollment,High School,Unknown,>20,1000-4999,Pvt Ltd,never,59,No
2452,city_136,0.897,Female,No relevent experience,no_enrollment,Masters,STEM,6,500-999,Public Sector,4,72,No
17239,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,3,127,No
28800,city_150,0.698,Unknown,No relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Public Sector,1,80,No
17332,city_114,0.925999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,3,100-500,Funded Startup,1,19,No
12045,city_16,0.91,Male,No relevent experience,Unknown,Primary School,Unknown,3,Unknown,Unknown,never,94,No
27461,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,18,50-99,Funded Startup,>4,59,No
12439,city_75,0.939,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,16,500-999,Pvt Ltd,2,100,No
8802,city_76,0.698,Male,No relevent experience,no_enrollment,Unknown,Unknown,1,Unknown,Unknown,never,42,No
31977,city_16,0.91,Male,No relevent experience,no_enrollment,High School,Unknown,7,Unknown,Pvt Ltd,never,104,No
22301,city_114,0.925999999999999,Unknown,No relevent experience,Full time course,Graduate,Arts,6,Unknown,Unknown,1,25,No
7313,city_105,0.794,Unknown,No relevent experience,no_enrollment,Graduate,STEM,12,100-500,Unknown,2,44,No
5436,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,162,No
33144,city_19,0.682,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,2,74,No
19716,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,Unknown,Pvt Ltd,1,6,No
5732,city_114,0.925999999999999,Male,Has relevent experience,Full time course,High School,Unknown,9,100-500,Pvt Ltd,1,18,No
21313,city_102,0.804,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,1,31,No
8941,city_165,0.903,Unknown,Has relevent experience,Full time course,Graduate,STEM,10,500-999,Pvt Ltd,3,4,No
9784,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,9,No
3725,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,<10,Early Stage Startup,4,10,No
22000,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Unknown,Unknown,1,51,No
31825,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,Other,11,500-999,Pvt Ltd,3,34,No
9434,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,108,No
1309,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,>4,30,No
10996,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,>4,96,No
505,city_150,0.698,Male,No relevent experience,Full time course,Graduate,STEM,2,Unknown,Pvt Ltd,never,16,No
19083,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,9,500-999,NGO,3,182,No
10157,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,>4,74,No
23197,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,3,69,No
19306,city_99,0.915,Female,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Unknown,2,28,No
13288,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,Unknown,Unknown,1,26,No
31210,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,107,No
3551,city_114,0.925999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,54,No
12149,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,11,Unknown,Pvt Ltd,3,48,No
22685,city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,No Major,>20,Unknown,Unknown,3,42,No
20146,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,NGO,4,40,No
20575,city_21,0.624,Unknown,No relevent experience,Unknown,Unknown,Unknown,5,Unknown,Unknown,Unknown,98,No
30252,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Unknown,2,60,No
25375,city_136,0.897,Unknown,Has relevent experience,no_enrollment,High School,Unknown,>20,1000-4999,Pvt Ltd,>4,102,No
4149,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,3,34,No
13450,city_115,0.789,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,41,No
4470,city_16,0.91,Unknown,No relevent experience,no_enrollment,Masters,STEM,>20,Unknown,Unknown,>4,34,No
3776,city_136,0.897,Male,No relevent experience,no_enrollment,Masters,STEM,>20,50-99,Public Sector,>4,46,No
3290,city_79,0.698,Female,No relevent experience,Unknown,High School,Unknown,<1,Unknown,Unknown,>4,67,No
25335,city_103,0.92,Male,Has relevent experience,no_enrollment,Primary School,Unknown,>20,10000+,Pvt Ltd,1,102,No
30094,city_48,0.493,Male,Has relevent experience,no_enrollment,High School,Unknown,5,Unknown,Unknown,never,18,No
4464,city_114,0.925999999999999,Male,No relevent experience,no_enrollment,Graduate,Humanities,9,5000-9999,NGO,2,74,No
26126,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,13,50-99,Pvt Ltd,1,326,No
25752,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Funded Startup,1,41,No
2956,city_65,0.802,Male,Has relevent experience,no_enrollment,Masters,STEM,6,Unknown,Unknown,2,85,No
11303,city_114,0.925999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,20,1000-4999,Pvt Ltd,>4,54,No
9342,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,19,Unknown,Unknown,1,62,No
18331,city_21,0.624,Unknown,Has relevent experience,Full time course,Graduate,STEM,3,Unknown,Unknown,never,28,No
7841,city_71,0.884,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Unknown,1,21,No
24737,city_13,0.827,Male,No relevent experience,Full time course,High School,Unknown,3,Unknown,Unknown,never,23,No
18363,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,3,50-99,Early Stage Startup,1,10,No
20204,city_160,0.92,Male,Has relevent experience,no_enrollment,High School,Unknown,>20,<10,Pvt Ltd,>4,160,No
2953,city_73,0.754,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,3,28,No
30937,city_57,0.866,Female,No relevent experience,Part time course,Graduate,STEM,<1,10/49,Pvt Ltd,2,83,No
8503,city_74,0.579,Male,No relevent experience,Full time course,High School,Unknown,2,Unknown,Unknown,never,158,No
11571,city_136,0.897,Unknown,No relevent experience,Unknown,High School,Unknown,5,Unknown,Unknown,Unknown,55,No
29173,city_23,0.899,Male,Has relevent experience,Part time course,Graduate,STEM,4,10/49,Pvt Ltd,1,92,No
20501,city_16,0.91,Male,No relevent experience,Full time course,Graduate,No Major,>20,50-99,NGO,>4,44,No
27903,city_21,0.624,Unknown,No relevent experience,Full time course,High School,Unknown,3,Unknown,Unknown,never,99,No
16919,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,4,21,No
6428,city_165,0.903,Male,Has relevent experience,no_enrollment,Graduate,Other,12,50-99,Funded Startup,1,11,No
25130,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,2,61,No
6493,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,68,No
23595,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,Unknown,Unknown,never,98,No
6222,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,20,100-500,Pvt Ltd,3,26,No
4434,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Early Stage Startup,Unknown,32,No
6052,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,56,No
24491,city_141,0.763,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,288,No
29472,city_27,0.848,Unknown,No relevent experience,no_enrollment,Masters,STEM,19,50-99,Pvt Ltd,1,105,No
4164,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,500-999,Pvt Ltd,>4,100,No
5414,city_71,0.884,Male,Has relevent experience,Full time course,High School,Unknown,8,Unknown,Unknown,never,74,No
16792,city_114,0.925999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,5,10000+,Pvt Ltd,1,41,No
17964,city_114,0.925999999999999,Male,Has relevent experience,no_enrollment,Phd,STEM,20,500-999,Pvt Ltd,1,31,No
5632,city_48,0.493,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,8,<10,Pvt Ltd,1,11,No
24267,city_16,0.91,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,1,25,No
14496,city_114,0.925999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,109,No
19506,city_114,0.925999999999999,Male,Has relevent experience,Full time course,Masters,STEM,11,5000-9999,Public Sector,1,22,No
1728,city_16,0.91,Male,No relevent experience,Full time course,High School,Unknown,5,Unknown,Unknown,1,44,No
17474,city_143,0.74,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,Unknown,4,No
33274,city_150,0.698,Unknown,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,4,43,No
26161,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Early Stage Startup,1,66,No
32015,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,77,No
23151,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,5,1000-4999,Other,1,52,No
21329,city_102,0.804,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,never,242,No
4771,city_105,0.794,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Unknown,3,6,No
2200,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,2,88,No
21875,city_74,0.579,Male,No relevent experience,Unknown,Unknown,Unknown,1,Unknown,Unknown,1,4,No
30493,city_103,0.92,Male,No relevent experience,Full time course,High School,Unknown,9,Unknown,Unknown,1,59,No
10936,city_114,0.925999999999999,Unknown,Has relevent experience,no_enrollment,High School,Unknown,10,<10,Pvt Ltd,1,85,No
20729,city_16,0.91,Unknown,No relevent experience,no_enrollment,High School,Unknown,7,1000-4999,Public Sector,>4,32,No
32718,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,>4,166,No
20510,city_133,0.742,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,10/49,Early Stage Startup,1,38,No
26994,city_83,0.922999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,126,No
32434,city_104,0.924,Male,No relevent experience,Full time course,High School,Unknown,5,Unknown,Unknown,2,25,No
20667,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Masters,STEM,7,<10,Early Stage Startup,1,40,No
17813,city_136,0.897,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,>4,52,No
25324,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,6,No
30612,city_103,0.92,Male,No relevent experience,Full time course,High School,Unknown,7,Unknown,Unknown,never,200,No
16615,city_162,0.767,Unknown,Has relevent experience,no_enrollment,Graduate,Unknown,16,Unknown,Unknown,Unknown,43,No
11178,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,Unknown,Unknown,1,88,No
4724,city_77,0.83,Male,No relevent experience,Full time course,Primary School,Unknown,8,Unknown,Pvt Ltd,never,10,No
6788,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,2,102,No
18895,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,Unknown,2,18,No
